index,thickness,intensity
1087,1.955527,101.51568
1088,1.8474387,98.52669
1089,1.8795141,92.688065
1090,2.015556,104.09324
1091,2.024588,154.91591
1092,2.930068,203.88913
1093,2.0866418,98.133415
1094,4.330186,252.07019
1095,2.7400193,185.62943
1096,2.3077579,126.45227
1097,3.7886994,236.0555
1098,1.7188224,84.95381
1099,2.5924532,169.58319
1100,2.3060076,128.76363
1101,2.5583131,142.32475
1102,2.3976228,195.42834
1103,3.8056,229.44815
1104,2.0984035,134.9223
1105,3.172629,184.46782
1106,2.8336902,186.60867
1107,2.4430945,136.59416
1108,3.2675009,208.52048
1109,2.4987211,163.68842
1110,2.25347,138.65779
1111,2.8603623,218.65656
1112,2.195933,110.262726
1113,2.7535393,192.40662
1114,2.9349108,187.43011
1115,2.053605,110.6345
1116,2.612035,189.11076
1117,2.200539,124.3873
1118,2.4822872,142.56668
1119,2.5069642,186.70512
1120,2.2183764,151.9748
1121,1.6424277,91.881966
1122,2.3513925,125.75425
1123,2.412381,140.46906
1124,2.2894058,151.90259
1125,3.0257945,217.00487
1126,2.332362,110.16518
1127,2.8888223,203.0701
1128,2.2449343,146.57907
1129,2.8049884,187.11743
1130,1.7770622,123.35753
1131,2.9314847,206.35402
1132,2.412897,136.0204
1133,2.1233327,149.87411
1134,2.3478026,132.08496
1135,2.4343212,185.8822
1136,1.9657562,116.65028
1137,3.446609,241.45125
1138,2.1801982,159.90256
1139,2.6395922,191.84714
1140,2.442609,175.57251
1141,2.32869,121.5031
1142,1.5858701,118.20833
1143,2.930962,210.987
1144,2.83911,167.01813
1145,2.508708,126.37725
1146,1.680261,112.084694
1147,3.1819446,227.92345
1148,2.9615228,184.04276
1149,2.1969442,157.03996
1150,2.161715,107.5221
1151,2.1366358,119.934326
1152,2.055548,119.614456
1153,0.8458923,83.857666
1154,1.6220306,108.098045
1155,2.4990597,140.46194
1156,2.031917,125.057465
1157,2.4687133,131.1561
1158,1.6326377,82.62688
1159,3.2232563,205.96474
1160,1.7584786,90.86639
1161,2.3712358,137.53198
1162,3.03833,192.3063
1163,2.2170403,122.862915
1164,3.2805583,212.30247
1165,3.119536,224.0829
1166,2.112125,106.281555
1167,2.1984901,111.277374
1168,2.637744,186.16667
1169,2.2141666,108.03447
1170,3.0400126,224.79353
1171,2.8149147,173.87155
1172,3.6162488,243.6417
1173,2.4100423,138.80356
1174,2.3659587,133.8447
1175,2.6704576,147.316
1176,2.1852615,131.82889
1177,3.4012809,235.32294
1178,2.436888,142.16061
1179,1.9780618,116.42963
1180,2.145354,103.03812
1181,1.4547172,84.56597
1182,1.7668922,121.27661
1183,2.2654548,160.86166
1184,2.4662821,160.09926
1185,2.4969077,135.56331
1186,1.9274689,146.7799
1187,1.5886524,76.62839
1188,2.2339902,100.2604
1189,2.616541,149.19795
1190,1.5435643,92.64278
1191,3.3771589,206.87083
1192,2.4400885,169.54501
1193,2.0087655,108.57019
1194,3.504704,208.72357
1195,2.4823642,123.6796
1196,1.434193,89.0488
1197,2.8968425,229.7244
1198,3.3895555,221.1358
1199,1.8747647,113.550125
1200,2.3742664,155.25342
1201,2.9501357,191.55222
1202,2.841699,214.27776
1203,2.7702117,197.56735
1204,2.7197657,183.52344
1205,3.465653,222.54488
1206,1.9750435,128.31953
1207,3.1945708,220.99783
1208,3.1360507,228.06325
1209,3.1707945,221.50095
1210,2.157852,136.7476
1211,1.9061679,102.29825
1212,2.619967,185.12627
1213,1.7009888,116.432175
1214,1.3921695,86.513145
1215,2.7042165,188.41727
1216,1.9772923,96.17879
1217,3.128162,205.2067
1218,1.4198947,77.30994
1219,3.0210814,204.7069
1220,1.04116,76.21553
1221,2.7070823,199.14908
1222,2.5692194,181.58223
1223,2.2314668,169.5851
1224,1.905653,121.40932
1225,2.0745416,117.97044
1226,2.0790682,133.46289
1227,1.6791985,92.78638
1228,2.8146935,174.9094
1229,2.0213227,122.648346
1230,1.6998836,87.08204
1231,3.6622553,238.9349
1232,1.89101,104.70572
1233,1.6015089,109.476616
1234,2.7521033,162.68394
1235,3.3781435,233.83885
1236,2.1707964,165.02771
1237,2.927458,207.07716
1238,2.623889,196.22873
1239,3.0870225,218.17957
1240,2.516723,201.02551
1241,2.1933467,115.642624
1242,3.8178658,236.96964
1243,1.3848203,81.48111
1244,1.5779159,84.12247
1245,2.2011538,128.63637
1246,3.0044286,217.57036
1247,4.624593,252.95119
1248,1.4961848,96.617874
1249,2.9935641,229.00687
1250,2.244957,126.92613
1251,1.6671875,95.63232
1252,2.8414207,213.48305
1253,3.1782343,207.37144
1254,1.8818665,154.27565
1255,1.3012884,76.42407
1256,2.1582296,107.62617
1257,2.6756425,152.19417
1258,3.7768312,241.96957
1259,1.7638524,114.79651
1260,1.7576582,118.35862
1261,1.7091063,92.15895
1262,1.6106265,87.36006
1263,2.529419,169.2541
1264,1.2829905,77.77819
1265,4.3432164,249.7556
1266,1.8718817,103.16867
1267,1.6621263,99.88072
1268,2.086356,127.59354
1269,2.8144367,190.89217
1270,2.394301,139.22197
1271,2.476308,164.4283
1272,2.9982784,208.26175
1273,1.8664933,127.8589
1274,2.1238508,138.73392
1275,1.8414605,87.330765
1276,2.977556,207.0099
1277,1.9593974,135.40338
1278,3.5455832,231.83017
1279,1.7137506,86.248924
1280,3.100512,206.03972
1281,2.89511,180.03741
1282,2.8274183,206.3328
1283,2.8506036,210.67389
1284,2.815499,181.41034
1285,2.119857,153.07695
1286,2.0274153,156.94832
1287,1.8067055,83.99661
1288,1.5361362,94.90669
1289,3.1803725,228.65039
1290,2.7616239,166.94745
1291,3.1286862,204.30247
1292,2.648932,162.63748
1293,3.9244237,243.7384
1294,3.0929234,199.46071
1295,2.7844026,184.52007
1296,2.810791,149.40762
1297,3.267479,211.99586
1298,2.8727002,185.01723
1299,3.2904437,202.35037
1300,3.499614,219.3346
1301,3.0614603,224.55057
1302,1.9550959,140.8722
1303,1.9084483,105.08554
1304,2.2349675,163.26575
1305,2.9072375,168.79298
1306,2.9070723,200.5815
1307,2.544131,206.62387
1308,2.3752756,107.50562
1309,2.209029,140.56305
1310,2.0843158,158.70155
1311,2.5281215,186.73135
1312,2.3555188,134.18195
1313,1.6115217,84.51575
1314,2.1062758,117.99498
1315,2.7800426,202.20308
1316,2.5807488,191.2861
1317,1.874033,111.51486
1318,3.26994,215.02158
1319,2.4395337,182.42416
1320,1.3774521,87.06545
1321,1.9040129,158.59557
1322,1.9567444,103.8253
1323,2.1181436,123.80557
1324,2.7432675,189.16997
1325,2.1196413,146.60345
1326,2.0342908,154.64119
1327,2.2176118,126.3137
1328,2.0108738,97.17218
1329,2.7861066,176.42584
1330,1.8847524,138.51175
1331,2.514312,140.5654
1332,2.6407819,152.70392
1333,2.8558946,195.97803
1334,2.266386,172.36366
1335,2.3321395,176.0946
1336,2.2520661,107.70395
1337,2.547708,172.30334
1338,3.051305,233.20297
1339,2.1929655,150.61534
1340,3.4620366,238.41083
1341,2.497785,160.443
1342,2.515975,156.66022
1343,2.213262,148.52136
1344,2.3167787,120.8869
1345,3.5204506,243.03606
1346,2.1744418,124.30663
1347,2.0230603,106.34391
1348,1.9445741,122.31416
1349,3.6748266,236.47153
1350,3.1651485,211.05017
1351,3.631322,232.88834
1352,2.3659472,174.74088
1353,2.1042588,102.613815
1354,2.8187885,187.11023
1355,3.2392497,219.67552
1356,2.5679674,181.24936
1357,2.5150714,195.12701
1358,1.2889925,89.4364
1359,1.8825997,121.673805
1360,2.04347,136.17259
1361,3.3318722,216.61629
1362,2.1432748,128.67609
1363,2.6017406,200.98695
1364,4.061878,246.30153
1365,2.4814365,167.4906
1366,2.342118,136.87128
1367,2.1392698,139.01173
1368,2.5472276,178.8421
1369,3.5656574,236.54083
1370,2.6358073,159.28499
1371,2.3634832,156.14221
1372,3.6313822,239.52185
1373,1.9925517,156.28842
1374,3.952938,238.89844
1375,2.523282,144.54962
1376,1.7857014,95.949486
1377,2.1234548,121.526306
1378,3.5852911,248.34471
1379,2.5973465,202.59619
1380,2.3458123,150.82962
1381,2.5126371,152.05771
1382,1.9368231,94.70617
1383,2.5299053,175.98857
1384,3.0126348,215.07005
1385,3.4188483,231.8233
1386,2.1466434,119.10541
1387,3.9281204,246.9679
1388,2.2351117,161.66339
1389,1.9580972,83.20946
1390,2.5338607,144.77634
1391,3.0500455,197.54372
1392,2.1120868,120.78507
1393,2.0816965,103.42865
1394,1.9347321,122.38266
1395,2.2426736,119.3813
1396,1.9380046,128.94278
1397,2.7069943,182.52803
1398,1.5176289,77.81765
1399,3.0138836,194.30626
1400,2.070457,127.51938
1401,3.0477438,221.4726
1402,2.0400665,85.59623
1403,1.944646,126.75659
1404,2.4905457,135.58597
1405,3.3119094,234.02443
1406,3.447182,222.69843
1407,3.5588324,235.52725
1408,1.8996623,136.27325
1409,1.9010195,167.27493
1410,2.4860215,156.62305
1411,1.8432614,100.59659
1412,1.7571987,101.60945
1413,2.6673162,156.83629
1414,3.3064797,233.41437
1415,2.050036,113.49733
1416,2.2977567,157.21527
1417,2.1772437,122.0056
1418,1.792929,94.5051
1419,3.0072105,195.34467
1420,1.9616832,107.22075
1421,2.4578757,140.31697
1422,2.1824257,134.84845
1423,2.6544409,174.57205
1424,2.575341,195.30788
1425,2.5337114,150.98788
1426,2.6510167,196.98174
1427,2.4501429,126.93409
1428,1.7468188,116.95961
1429,3.412757,219.10135
1430,1.5575111,79.0327
1431,2.3023918,160.85718
1432,3.5944924,219.79807
1433,2.5463958,137.14561
1434,2.6868615,162.79047
1435,2.163572,106.56836
1436,2.3787386,139.15204
1437,2.434732,166.12045
1438,2.4282777,188.87149
1439,1.6717395,90.986465
1440,2.779301,149.6423
1441,2.7187257,204.83667
1442,2.7661846,216.67769
1443,2.37536,140.94287
1444,3.2530284,238.00285
1445,2.9283671,195.38847
1446,3.6090128,233.89346
1447,1.5529765,110.03853
1448,3.296881,235.80226
1449,4.7177606,253.48416
1450,2.4879906,144.24911
1451,2.6070805,204.70013
1452,3.6309018,233.2188
1453,2.0661309,137.2248
1454,2.5721524,188.9186
1455,2.9124796,209.65517
1456,2.4909825,173.16983
1457,2.2775264,123.12605
1458,1.6981952,98.42667
1459,1.7246394,113.8145
1460,2.2507892,138.62262
1461,3.8124611,235.76535
1462,2.1444805,117.504486
1463,2.0149052,112.18065
1464,1.954779,124.055664
1465,2.1479182,144.50113
1466,1.4995334,96.33786
1467,3.0510447,213.05255
1468,3.1488051,196.9945
1469,2.7688904,182.82591
1470,3.4200232,231.02774
1471,2.4021337,135.74434
1472,2.2634802,172.43805
1473,3.6072326,229.13814
1474,2.1141987,167.08475
1475,2.8245034,183.89275
1476,1.5618925,91.098236
1477,2.588685,180.41359
1478,2.426519,145.79657
1479,2.0801897,143.3805
1480,1.7247646,104.61878
1481,1.6333084,110.94241
1482,2.2840486,118.211845
1483,1.9018179,99.945984
1484,1.9271638,110.966415
1485,2.3393826,153.43259
1486,2.5374827,157.91016
1487,2.0062363,113.77504
1488,2.924415,154.56976
1489,1.7264348,80.1219
1490,2.3111558,119.868614
1491,1.4436313,86.8082
1492,3.4096322,223.47693
1493,3.2200248,217.35684
1494,3.1012897,210.27348
1495,1.8951285,137.3035
1496,2.8858829,177.69742
1497,2.9589314,194.03224
1498,3.4164798,231.7302
1499,1.8857621,115.07855
1500,2.9121003,191.61151
1501,2.8646863,210.3244
1502,3.0057285,214.0012
1503,2.3873413,163.31099
1504,2.1276336,96.89807
1505,2.131246,165.95444
1506,2.4546926,181.56555
1507,1.9504044,91.30097
1508,3.2948587,223.41707
1509,2.8028255,185.13385
1510,3.2265105,215.77342
1511,2.8480155,184.73946
1512,2.1462653,125.80998
1513,2.3997426,182.04767
1514,3.4889336,240.46208
1515,2.22111,114.07132
1516,1.916963,125.834915
1517,3.0029812,199.18477
1518,2.2066894,102.12433
1519,2.0059357,91.66205
1520,1.676507,102.25782
1521,1.9354148,95.014534
1522,1.8525087,113.2999
1523,2.5261233,186.03584
1524,2.6529891,183.77406
1525,1.9834945,103.14155
1526,2.4000793,142.49207
1527,2.51942,155.262
1528,2.7223103,185.16434
1529,1.1574861,82.96633
1530,1.9705137,134.08948
1531,2.438845,132.89514
1532,3.1298804,210.43465
1533,2.4964628,173.50256
1534,3.1735895,200.16954
1535,3.2378314,229.17966
1536,2.435235,174.09341
1537,3.0102038,208.39442
1538,2.1980233,143.81065
1539,3.0277724,167.69046
1540,2.5757766,173.14975
1541,2.2218606,148.79736
1542,1.9982113,113.49242
1543,2.559609,138.62082
1544,2.8886266,149.0585
1545,4.130454,246.68639
1546,2.1539674,147.58958
1547,1.7355809,109.06113
1548,2.405835,137.03116
1549,2.5846598,169.68732
1550,1.5727122,89.38884
1551,3.853661,251.18431
1552,1.7052393,112.26804
1553,2.4130237,154.96745
1554,2.9529808,218.8959
1555,2.0945063,96.60724
1556,2.6709652,180.94327
1557,3.9777641,245.97203
1558,2.1982996,184.20334
1559,2.2262273,146.80263
1560,2.6798024,184.15656
1561,3.615295,236.61844
1562,2.2245317,184.63297
1563,2.7121582,199.0936
1564,2.2175598,97.63517
1565,2.2011442,123.06365
1566,2.6644077,167.4573
1567,3.4368122,215.64244
1568,4.3123574,249.37125
1569,2.6473863,182.07253
1570,3.6985326,229.18652
1571,1.9011934,96.28803
1572,2.4101868,133.96858
1573,2.1611648,175.01768
1574,3.1608925,204.05334
1575,2.7887087,159.82104
1576,2.8876526,209.27461
1577,3.3405876,225.35878
1578,2.0503397,109.85107
1579,2.0934799,127.87537
1580,3.6753702,244.5124
1581,1.974218,116.076324
1582,2.4860644,126.95732
1583,2.7399745,195.67679
1584,3.7923386,226.08911
1585,1.6358018,99.36371
1586,2.7765825,167.54053
1587,3.6243262,237.13101
1588,3.0841546,190.69852
1589,2.7831278,215.78415
1590,1.8089368,106.67616
1591,2.497889,153.46548
1592,1.7968825,143.4458
1593,2.2520683,155.57794
1594,2.5453153,191.12003
1595,3.0917976,210.26717
1596,2.3384862,121.359146
1597,2.231054,140.50528
1598,1.3842534,88.49811
1599,1.6872891,94.36951
1600,3.0350041,215.93219
1601,2.1970344,127.515755
1602,2.167004,149.36021
1603,1.7097619,87.7574
1604,4.179162,248.6511
1605,2.4460375,153.21689
1606,2.252002,149.46616
1607,2.3702981,123.244934
1608,1.7885202,98.60369
1609,2.1623652,147.46768
1610,1.8482336,95.12489
1611,3.2167268,235.10568
1612,3.192824,200.16621
1613,2.365211,148.4978
1614,1.9482253,113.39514
1615,2.3421156,146.00989
1616,2.4052122,163.99258
1617,2.9289289,203.78328
1618,2.0186596,144.42853
1619,1.8248994,97.07303
1620,3.2361298,217.42505
1621,1.2843704,70.68958
1622,3.1768477,228.51898
1623,2.4367507,144.62247
1624,2.4354546,108.376724
1625,3.94855,239.47289
1626,1.9335885,125.64563
1627,2.311826,160.73514
1628,2.4927404,186.17168
1629,1.7402546,130.155
1630,2.4895723,157.56624
1631,2.289989,119.40522
1632,1.9942126,81.54408
1633,2.1250699,147.69688
1634,3.548988,207.22795
1635,2.4309702,159.72003
1636,2.893478,201.48999
1637,2.884338,202.4482
1638,2.38614,149.28076
1639,2.1691985,141.37529
1640,1.7354804,92.48375
1641,2.62072,193.1901
1642,2.280374,112.2059
1643,2.8776507,176.90074
1644,1.9337932,97.867355
1645,2.5706909,181.21603
1646,2.4382157,183.23923
1647,3.318505,235.86224
1648,2.818535,179.74051
1649,3.411166,232.5418
1650,2.1714468,96.835
1651,2.4501815,116.051636
1652,2.1860535,144.73102
1653,1.7238842,84.95035
1654,1.2856133,79.19181
1655,2.3754392,148.92725
1656,2.3179002,155.55185
1657,2.0767128,128.26767
1658,3.218562,218.23894
1659,1.9362944,154.89713
1660,3.13385,214.36163
1661,2.288779,163.47981
1662,3.6426237,241.0794
1663,1.8200667,121.02095
1664,2.582852,185.22203
1665,2.6747544,139.61363
1666,2.674617,162.83408
1667,2.559651,168.9447
1668,2.2437375,112.42963
1669,2.588935,151.70576
1670,2.2258322,165.86992
1671,4.0379367,248.56534
1672,2.2967916,123.42269
1673,1.6727474,104.19719
1674,1.8687015,89.341545
1675,1.9443822,102.867645
1676,2.3286157,148.28876
1677,3.9678123,247.54604
1678,2.2095437,127.68208
1679,2.2691104,137.92725
1680,2.1408544,145.53796
1681,2.7225404,187.37802
1682,1.3142507,79.54213
1683,2.305338,152.97968
1684,1.6049532,126.13309
1685,2.2987359,104.63971
1686,3.5934749,237.52513
1687,3.443952,229.40926
1688,2.919838,175.89566
1689,3.2327905,225.38864
1690,2.388685,209.88127
1691,2.1640444,118.06755
1692,2.3045814,112.52959
1693,1.9661868,102.52295
1694,1.9403093,102.81035
1695,2.7911239,177.81123
1696,2.4356797,122.16092
1697,2.8726413,203.28522
1698,2.990422,219.8718
1699,1.8761238,97.7424
1700,2.3731651,173.25221
1701,2.6480825,163.5792
1702,2.856032,175.02646
1703,2.8174717,141.09723
1704,2.9848876,209.60776
1705,2.5900798,180.58664
1706,2.0594473,162.92679
1707,2.706295,167.518
1708,3.284938,217.16508
1709,1.7585555,77.07597
1710,3.2701185,209.86118
1711,2.078715,115.15312
1712,3.86195,235.27579
1713,2.4239106,156.39218
1714,2.3047862,157.99936
1715,2.6526139,166.20654
1716,2.1649098,119.58542
1717,3.4913125,232.90994
1718,2.5375845,219.19528
1719,2.9488394,190.21432
1720,1.9441097,94.64001
1721,2.572162,173.59422
1722,1.6069679,90.01219
1723,1.8665049,140.89319
1724,1.6208777,95.01475
1725,2.8674254,219.50461
1726,2.111253,110.11937
1727,1.7886074,90.18029
1728,2.968474,182.68884
1729,1.4440932,81.56555
1730,1.2554295,77.40723
1731,1.8047445,91.45709
1732,2.9664352,224.75494
1733,3.3705559,224.95045
1734,2.573278,190.82242
1735,2.333842,146.56729
1736,2.860272,208.91824
1737,2.2028604,102.654205
1738,2.5297365,135.25069
1739,2.2920165,153.36401
1740,2.196983,120.23192
1741,2.6274977,178.74182
1742,1.939491,111.90395
1743,2.5519428,174.51569
1744,2.5094044,162.96667
1745,2.2264838,169.27647
1746,4.299333,252.39194
1747,2.8697274,203.12251
1748,1.4301472,72.46514
1749,1.7507442,85.40433
1750,2.7170262,208.41855
1751,1.6017578,76.309845
1752,1.9698497,144.35132
1753,2.79919,202.82631
1754,2.3913538,174.8872
1755,2.4342735,112.53483
1756,2.561417,146.72604
1757,2.7119105,168.62796
1758,1.9394224,135.93695
1759,2.2148986,123.48001
1760,1.6334217,98.90094
1761,2.8844426,171.97437
1762,2.98669,222.93063
1763,3.2156096,223.71951
1764,2.5573094,158.32512
1765,3.2753334,216.28177
1766,1.8871992,114.70531
1767,2.0543485,116.22849
1768,1.9385598,121.80976
1769,3.2180955,224.85172
1770,2.3927202,167.16028
1771,2.9223967,206.86133
1772,3.6298485,242.70473
1773,2.738612,204.5506
1774,2.964665,176.23296
1775,3.0455298,198.04326
1776,2.527869,197.2045
1777,2.6583471,198.00056
1778,3.1690514,199.96939
1779,2.1994371,114.167435
1780,2.1701064,99.84311
1781,2.3338969,147.13263
1782,1.7760582,92.99121
1783,1.7520368,148.56967
1784,2.9325662,210.97327
1785,3.1624002,181.36102
1786,3.076608,199.54468
1787,2.9062448,206.14459
1788,2.0889463,82.95328
1789,2.6992044,194.6947
1790,1.5587873,81.62075
1791,2.4330702,155.03523
1792,3.0399437,200.60948
1793,3.2238257,236.80142
1794,3.6978412,234.01514
1795,2.519561,112.70858
1796,2.1430402,153.25943
1797,2.4694152,170.22661
1798,2.4810786,157.9989
1799,2.4855797,145.61758
1800,3.2105482,212.44731
1801,2.8016036,192.09262
1802,1.9564543,147.69351
1803,2.3540833,133.24588
1804,2.0398498,96.025665
1805,2.4680817,167.94156
1806,1.7929007,94.63799
1807,3.185494,233.16249
1808,3.579368,239.51248
1809,2.0158057,117.42139
1810,3.2396073,222.77295
1811,3.1250458,210.74446
1812,2.7747445,189.84543
1813,3.107622,205.699
1814,3.025899,185.8225
1815,2.0264823,125.6034
1816,2.9273307,185.27171
1817,2.125953,129.09998
1818,2.7051957,170.98666
1819,2.0888786,107.93172
1820,2.3153653,127.406944
1821,3.7462852,232.01994
1822,2.4070778,133.19104
1823,2.5156343,140.51837
1824,2.4254231,140.26953
1825,3.1550698,197.76193
1826,2.7218437,183.65262
1827,2.3485074,128.38918
1828,3.318805,221.6435
1829,3.2492404,200.06808
1830,2.4618096,153.02328
1831,1.7350708,86.951096
1832,2.6860766,202.81143
1833,2.2440035,141.26584
1834,1.8303977,86.886215
1835,2.978167,215.39772
1836,3.3019023,201.76334
1837,2.7627325,153.26355
1838,2.3042521,161.22403
1839,2.4462676,153.82109
1840,2.6242921,135.19693
1841,2.2754643,155.68459
1842,3.2412465,206.31592
1843,1.7819623,101.00223
1844,1.864197,112.960175
1845,2.4836574,161.08334
1846,2.6427398,179.7189
1847,2.1128607,181.60733
1848,2.0586634,93.85636
1849,2.101933,111.931915
1850,1.7487835,102.46859
1851,2.4236436,135.42456
1852,2.3888354,135.41795
1853,3.0495026,190.20651
1854,2.2389143,118.656395
1855,2.9317327,210.22623
1856,2.4516025,127.51423
1857,1.3367764,92.36144
1858,3.678022,214.80875
1859,3.201697,214.46149
1860,3.7827983,240.28574
1861,3.1788049,224.72842
1862,2.2278996,131.30643
1863,2.6173341,170.71585
1864,2.3084257,140.79259
1865,3.4196134,236.35152
1866,2.6757646,170.60828
1867,4.1210966,251.5996
1868,1.8571584,110.55574
1869,2.9724083,233.26054
1870,2.6958494,213.82495
1871,2.67466,178.54825
1872,3.738552,245.13927
1873,2.6761405,173.82681
1874,2.2790854,161.68188
1875,2.8346534,180.42657
1876,1.6781965,100.97684
1877,2.9162302,205.59282
1878,2.864623,165.0929
1879,1.2955234,86.22859
1880,1.7065911,107.29283
1881,2.2724698,154.22632
1882,2.134261,116.29091
1883,2.0183008,91.80082
1884,1.7996774,115.62581
1885,3.5695539,240.55836
1886,2.3692749,150.75208
1887,1.9585993,110.23729
1888,2.1108909,107.190186
1889,2.1893167,164.91174
1890,2.3934364,152.91104
1891,2.646567,204.40474
1892,2.7811747,152.71239
1893,1.8623989,108.84952
1894,5.1674976,254.35509
1895,4.092816,250.95781
1896,2.5473974,114.575165
1897,2.211466,151.07756
1898,2.423247,142.9903
1899,3.1005952,198.82845
1900,2.5482054,173.05605
1901,1.7537544,137.74673
1902,1.0740188,74.55806
1903,1.6268646,94.74471
1904,2.7528913,177.36108
1905,2.2302623,99.30262
1906,1.8672161,94.04831
1907,1.9190928,108.18944
1908,2.1349814,146.6842
1909,2.277598,116.56818
1910,3.7977047,242.94386
1911,2.861178,208.55374
1912,2.9106584,197.87794
1913,3.3597214,222.70308
1914,2.109739,98.33498
1915,3.3980966,222.7563
1916,2.6514792,182.28323
1917,2.2750697,121.27365
1918,1.538894,72.71538
1919,2.5692892,186.30821
1920,2.6477287,213.93571
1921,2.8184676,181.74472
1922,3.1680174,214.31354
1923,2.2634342,117.9689
1924,1.9139774,100.61754
1925,2.3706422,185.50317
1926,2.4169526,177.21593
1927,1.7907345,123.931595
1928,2.8037071,162.77368
1929,2.362127,140.54713
1930,3.383674,225.93484
1931,2.582499,201.18013
1932,2.3882585,132.43478
1933,2.9597018,166.27899
1934,2.0773342,145.95987
1935,2.3055656,159.45508
1936,1.815493,94.15509
1937,2.3917992,141.18472
1938,2.976731,218.17029
1939,1.580109,82.70633
1940,2.807073,190.37541
1941,3.1755366,197.197
1942,1.5905749,100.64316
1943,2.0379958,95.1734
1944,2.3240983,149.1799
1945,1.5766237,84.43895
1946,2.780201,169.75577
1947,2.9036014,200.12509
1948,3.132699,209.05226
1949,1.7439778,94.720436
1950,3.0564325,236.14905
1951,1.8807362,91.7918
1952,2.5287092,154.48842
1953,1.7642462,96.965706
1954,1.7485286,99.00112
1955,1.6011553,91.37286
1956,2.8163002,192.61528
1957,2.8180194,211.6835
1958,2.3514886,167.10231
1959,2.471186,133.91788
1960,2.2464767,109.59442
1961,3.0250754,198.25014
1962,2.9100697,207.3445
1963,3.065475,181.94864
1964,1.8846005,115.23729
1965,2.4163737,149.84866
1966,2.932177,194.3925
1967,2.7431312,171.59703
1968,3.7572167,241.21532
1969,4.0466237,240.85085
1970,1.4581373,90.99759
1971,1.8469398,111.64685
1972,2.3100724,110.64859
1973,4.1627746,248.72108
1974,2.4244823,137.29861
1975,2.7134545,184.79141
1976,2.7407844,173.29706
1977,2.8237972,183.03687
1978,3.1752305,221.19565
1979,1.3808633,98.275375
1980,2.7957296,175.89291
1981,1.693651,92.76101
1982,2.6357176,210.50038
1983,2.0532649,145.97014
1984,2.0194433,103.56448
1985,2.7012298,220.71375
1986,2.720591,167.92253
1987,2.0535522,160.8193
1988,2.418723,163.76286
1989,2.962559,226.71118
1990,2.2449522,150.52539
1991,3.9539242,245.95096
1992,2.3301277,151.09192
1993,2.1605945,119.632675
1994,2.6800106,190.10977
1995,2.3017821,147.69263
1996,2.274426,113.55089
1997,2.4046445,163.19809
1998,2.5014553,187.41595
1999,2.542751,197.486
2000,2.325521,152.49507
2001,3.0767207,229.5862
2002,2.8379586,159.34314
2003,1.5520288,107.445175
2004,3.5631719,223.42223
2005,3.95648,243.70638
2006,1.8873647,129.17148
2007,2.7576976,199.72638
2008,4.095034,249.69185
2009,3.0577657,205.82622
2010,3.5249484,223.37523
2011,2.1906455,124.21208
2012,1.1788235,74.58002
2013,2.4659624,170.5817
2014,1.3412554,113.80953
2015,2.170155,112.363754
2016,2.5426047,187.86125
2017,3.0757465,221.16777
2018,2.521075,150.19092
2019,2.6337922,168.73288
2020,2.2811244,134.12158
2021,2.0600038,93.86878
2022,1.9888694,98.24005
2023,2.72343,220.11688
2024,2.1007462,130.04294
2025,2.4077563,111.66612
2026,2.3313305,160.28934
2027,1.9732087,95.08072
2028,2.377075,140.6423
2029,2.8556447,224.71075
2030,2.463578,169.99907
2031,3.416058,240.7381
2032,2.52951,136.14465
2033,2.3402305,142.12979
2034,2.4435048,154.11713
2035,1.6341103,108.69463
2036,3.1211848,201.18605
2037,2.6318107,191.26295
2038,2.0640652,110.86362
2039,2.5234752,166.58571
2040,2.5855794,174.96017
2041,1.9112366,103.59305
2042,2.809569,205.84132
2043,2.1336403,140.03981
2044,1.4867996,85.96799
2045,2.6039104,147.40233
2046,3.6793814,224.37825
2047,2.3435063,121.99565
2048,2.7163126,181.89455
2049,3.6534543,243.36638
2050,2.6923366,201.67072
2051,2.3781626,124.67674
2052,2.6593256,170.63977
2053,2.8837304,168.20016
2054,2.544218,144.50414
2055,2.1501546,152.00668
2056,3.146191,219.01389
2057,1.8207589,109.87912
2058,3.1995673,226.34415
2059,3.0173688,183.26678
2060,3.0671368,213.32623
2061,2.8399117,192.05186
2062,1.9418448,97.67297
2063,1.7880026,96.9633
2064,2.4660232,123.59395
2065,2.25346,120.33
2066,2.566253,189.22891
2067,1.600553,82.37201
2068,2.378156,143.98132
2069,2.6659286,151.17975
2070,2.4359024,172.93835
2071,2.870256,204.58748
2072,2.2116725,129.4549
2073,4.50203,245.2452
2074,2.2387764,108.20526
2075,2.7873676,158.94054
2076,3.1613677,200.6965
2077,1.780503,95.83992
2078,2.4549809,160.57831
2079,2.1541362,136.12973
2080,2.7357621,191.1124
2081,1.561984,105.90836
2082,2.4053855,176.95251
2083,3.2931843,237.38036
2084,3.6488826,241.91493
2085,2.0963545,129.91891
2086,2.1325128,113.40822
2087,2.1522143,161.09384
2088,2.0132174,122.54251
2089,2.3457234,151.12466
2090,1.8679355,86.008675
2091,2.781673,182.93991
2092,2.4033327,165.95865
2093,1.6056657,86.19528
2094,2.7983346,198.16763
2095,1.9208558,127.887375
2096,2.1618416,117.74809
2097,2.0937395,109.867676
2098,2.2461083,147.04837
2099,2.375205,216.19041
2100,2.9161258,204.31252
2101,2.2149706,131.74118
2102,3.3284352,238.65439
